,,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
2017,586,서울특별시 광진구 능동로5길 17 (자양동),서울특별시 광진구 자양4동 553-9,어린이보호,1,2013-12
2017,587,서울특별시 광진구 뚝섬로64길 71 (자양동),서울특별시 광진구 자양2동 692,어린이보호,1,2010-12
2017,588,서울특별시 광진구 뚝섬로46길 74 (자양동),서울특별시 광진구 자양2동 811,어린이보호,1,2015-12
2017,589,서울특별시 광진구 아차산로 326 (자양동),서울특별시 광진구 자양1동 223-1,어린이보호,1,2015-12
2017,590,서울특별시 광진구 자양로 43 (자양동),서울특별시 광진구 자양2동 677-7,어린이보호,1,2016-12
2017,591,서울특별시 광진구 긴고랑로13길 10 (중곡동),서울특별시 광진구 중곡1동 164-3,어린이보호,1,2011-12
2017,592,서울특별시 광진구 긴고랑로 51 (중곡동),서울특별시 광진구 중곡1동 164-8,어린이보호,4,2012-12
2017,593,서울특별시 광진구 능동로49길 9 (중곡동),서울특별시 광진구 중곡1동 165-18,어린이보호,1,2011-12
2017,594,서울특별시 광진구 동일로72길 34 (중곡동),서울특별시 광진구 중곡1동 233-1,어린이보호,1,2013-12
2017,595,서울특별시 광진구 긴고랑로22길 29 (중곡동) 앞,서울특별시 광진구 중곡2동 51-6,어린이보호,1,2010-12
2017,596,서울특별시 광진구 천호대로113길 50-4 (중곡동),서울특별시 광진구 중곡2동 53-1,어린이보호,1,2012-12
2017,597,서울특별시 광진구 용마산로 111 (중곡동),서울특별시 광진구 중곡2동 28-7,어린이보호,1,2014-12
2017,598,서울특별시 광진구 용마산로5길 27 (중곡동),서울특별시 광진구 중곡2동 121-1,어린이보호,1,2011-12
2017,599,서울특별시 광진구 용마산로 47 (중곡동),서울특별시 광진구 중곡2동 124-65,어린이보호,1,2013-12
2017,600,서울특별시 광진구 용마산로1길 65 (중곡동),서울특별시 광진구 중곡2동 131-1,어린이보호,1,2013-12
2017,601,서울특별시 광진구 용마산로3길 57 (중곡동),서울특별시 광진구 중곡2동 133-5,어린이보호,1,2011-12
2017,602,서울특별시 광진구 용마산로3길 57 (중곡동),서울특별시 광진구 중곡2동 138-1,어린이보호,1,2010-12
2017,603,서울특별시 광진구 천호대로 113길 7 (중곡동) 앞,서울특별시 광진구 중곡2동 138-32,어린이보호,1,2010-12
2017,604,서울특별시 광진구 천호대로111길 41 (중곡동),서울특별시 광진구 중곡2동 141-12,어린이보호,1,2011-12
2017,605,서울특별시 광진구 동일로80길 13 (중곡동),서울특별시 광진구 중곡3동 577-4,어린이보호,1,2011-12
2017,606,"서울특별시 광진구 능동로53길 13 (중곡동, 정인주택)",서울특별시 광진구 중곡3동 172-1,어린이보호,1,2013-12
2017,607,서울특별시 광진구 동일로80길 24 (중곡동),서울특별시 광진구 중곡3동 177-48,어린이보호,1,2011-12
2017,608,서울특별시 광진구 동일로72길 23-5 (중곡동),서울특별시 광진구 중곡3동 191-127,어린이보호,1,2010-12
2017,609,서울특별시 광진구 동일로72길 43 (중곡동),서울특별시 광진구 중곡3동 191-69,어린이보호,1,2014-12
2017,610,"서울특별시 광진구 동일로72길 17 (중곡동, 중곡아파트)",서울특별시 광진구 중곡3동 191-77,어린이보호,1,2010-12
2017,611,"서울특별시 광진구 긴고랑로7길 60 (중곡동, 주원그린빌)",서울특별시 광진구 중곡3동 192-16,어린이보호,1,2014-12
2017,612,서울특별시 광진구 긴고랑로9길 40 (중곡동),서울특별시 광진구 중곡3동 220-47,어린이보호,1,2013-12
2017,613,서울특별시 광진구 긴고랑로13길 69 (중곡동),서울특별시 광진구 중곡3동 220-52,어린이보호,1,2010-12
2017,614,서울특별시 광진구 동일로 399 (중곡동),서울특별시 광진구 중곡3동 236-15,어린이보호,1,2014-12
2017,615,서울특별시 광진구 답십리로78길 11 (중곡동),서울특별시 광진구 중곡3동 567-1,어린이보호,1,2013-12
2017,616,서울특별시 광진구 동일로 462 (중곡동),서울특별시 광진구 중곡3동 587-2,어린이보호,1,2014-12
2017,617,서울특별시 광진구 동일로 452-1 (중곡동),서울특별시 광진구 중곡3동 589-5,어린이보호,1,2011-12
2017,618,서울특별시 광진구 용마산로 191 (중곡동),서울특별시 광진구 중곡3동 607-3,어린이보호,1,2011-12
2017,619,서울특별시 광진구 긴고랑로 136 (중곡동),서울특별시 광진구 중곡4동 77-1,어린이보호,1,2013-12
2017,620,서울특별시 광진구 용마산로8가길 80 (중곡동),서울특별시 광진구 중곡4동 150-320,어린이보호,1,2013-12
2017,621,서울특별시 광진구 용마산로28길 62 (중곡동),서울특별시 광진구 중곡4동 176-42,어린이보호,1,2010-12
2017,622,"서울특별시 광진구 용마산로22길 19-34 (중곡동, 삼보드림빌)",서울특별시 광진구 중곡4동 18-136,어린이보호,1,2010-12
2017,623,서울특별시 광진구 용마산로22길 76 (중곡동),서울특별시 광진구 중곡4동 18-59,어린이보호,1,2013-12
2017,624,서울특별시 광진구 용마산로 128 (중곡동) 원방빌딩,서울특별시 광진구 중곡4동 18-67,어린이보호,1,2012-12
2017,625,서울특별시 광진구 용마산로22길 24 (중곡동),서울특별시 광진구 중곡4동 271-1,어린이보호,1,2011-12
2017,626,서울특별시 광진구 용마산로30길 17 (중곡동),서울특별시 광진구 중곡4동 293-28,어린이보호,1,2012-12
2017,627,서울특별시 광진구 긴고랑로 152 (중곡동),서울특별시 광진구 중곡4동 75-48,어린이보호,1,2011-12
2017,628,서울특별시 광진구 용마산로6길 13 (중곡동),서울특별시 광진구 중곡4동 79-23,어린이보호,1,2012-12
2017,629,서울특별시 광진구 용마산로3길 104 (중곡동),서울특별시 광진구 중곡2동 138-10,어린이보호,1,2012-12
2017,630,서울특별시 광진구 동일로80길 34 (중곡동),서울특별시 광진구 중곡3동 175-100,어린이보호,1,2015-12
2017,631,서울특별시 광진구 용마산로28길 43 (중곡동),서울특별시 광진구 중곡4동 176-21,어린이보호,1,2012-12
2017,632,서울특별시 광진구 아차산로21길 47 (화양동),서울특별시 광진구 화양동 234,어린이보호,1,2016-12
2017,633,서울특별시 광진구 군자로 18 (화양동),서울특별시 광진구 화양동 1-20,어린이보호,1,2012-12
2017,634,서울특별시 광진구 광나루로30길 49 (화양동),서울특별시 광진구 화양동 303-9,어린이보호,1,2015-12
2017,635,서울특별시 광진구 능동로13길 15 (화양동),서울특별시 광진구 화양동 11-1,어린이보호,1,2010-12
2017,636,서울특별시 광진구 군자로 27 (화양동),서울특별시 광진구 화양동 16-16,어린이보호,1,2010-12
2017,637,서울특별시 광진구 광나루로 448 (화양동),서울특별시 광진구 화양동 465-1,어린이보호,1,2014-12
2017,638,서울특별시 광진구 능동로 145 (화양동),서울특별시 광진구 화양동 2-49,어린이보호,1,2013-12
2017,639,서울특별시 광진구 아차산로21길 15 (화양동),서울특별시 광진구 화양동 42-21,어린이보호,1,2013-12
2017,640,서울특별시 광진구 아차산로 191 (화양동),서울특별시 광진구 화양동 49-21,어린이보호,1,2011-12
2017,641,서울특별시 광진구 자양로40길 53 (구의동),서울특별시 광진구 구의2동 60-88,어린이보호,1,2010-12
2017,642,서울특별시 광진구 뚝섬로 52길 (자양동),서울특별시 광진구 자양2동 679-1,어린이보호,4,2017-12
2017,648,광진구 자양로42길 44 (구의동),광진구 구의2동 60-8,공원방범,1,2012-12
2017,649,광진구 광나루로52길 12 (구의동),광진구 구의3동 206-10,공원방범,1,2015-12
2017,650,광진구 아차산로60길 13-8,광진구 구의3동 216-4,공원방범,1,2015-12
2017,651,광진구 아차산로59길 49 (구의동),광진구 구의3동 223-4,공원방범,1,2012-12
2017,652,광진구 광나루로44길 32 (구의동),광진구 구의3동 227-13,공원방범,1,2015-12
2017,653,광진구 광나루로56길 86 (구의동),광진구 구의3동 546-2,공원방범,1,2012-12
2017,654,광진구 광나루로56길 86 (구의동),광진구 구의3동 546-2,공원방범,1,2014-12
2017,655,광진구 동일로56길 29 (군자동),광진구 군자동 159-1,공원방범,1,2013-12
2017,656,광진구 천호대로116길 66 (능동),광진구 능동 242-26,공원방범,1,2013-12
2017,658,광진구 능동로30길 23 (능동),광진구 능동 367-2,공원방범,1,2013-12
2017,659,광진구 능동로30길 23 (능동),광진구 능동 367-2,공원방범,1,2013-12
2017,660,광진구 자양로13길 41 (자양동),광진구 자양1동 630,공원방범,1,2014-12
2017,661,광진구 아차산로40길 46 (자양동),광진구 자양1동 804-10,공원방범,1,2012-12
2017,662,광진구 뚝섬로62길 24 (자양동),광진구 자양2동 686-52,공원방범,1,2012-12
2017,663,광진구 뚝섬로34길 25-19 (자양동),광진구 자양3동 792-1,공원방범,1,2013-12
2017,664,광진구 아차산로32길 17 (자양동),광진구 자양4동 5-7,공원방범,1,2013-12
2017,665,광진구 아차산로32길 17 (자양동),광진구 자양4동 5-7,공원방범,1,2013-12
2017,666,,광진구 자양1동 859-1,공원방범,1,2013-12
2017,667,,광진구 자양4동 553-22,공원방범,1,2013-12
2017,668,,광진구 자양4동 74-21,공원방범,1,2013-12
2017,669,,광진구 자양4동 74-21,공원방범,1,2013-12
2017,670,광진구 긴고랑로5길 10 (중곡동),광진구 중곡1동 232-44,공원방범,1,2013-12
2017,671,,광진구 중곡2동 51-6,공원방범,1,2015-12
2017,672,광진구 동일로76나길 20 (중곡동),광진구 중곡3동 695,공원방범,1,2013-12
2017,674,광진구 영화사로7길 25 (중곡동),광진구 중곡4동 100-16,공원방범,1,2014-12
2017,675,,광진구 중곡4동 68-19,공원방범,1,2013-12
2017,676,광진구 동일로28길 16 (화양동),광진구 화양동 32-1,공원방범,1,2013-12
2017,677,광진구 아차산로25길 27 (화양동),광진구 화양동 45-3,공원방범,1,2015-12
2017,678,,광진구 화양동 110-34,공원방범,1,2013-12
2017,679,광진구 군자로3길 15 (화양동),광진구 화양동 12-55,공원방범,1,2012-12
2017,680,광진구 아차산로31길 14 (화양동),광진구 화양동 8-36,공원방범,1,2014-12
2017,681,광진구 뚝섬로56길 28 (자양동),광진구 자양2동 651-50,공원방범,1,2016-12
2017,682,광진구 뚝섬로56길 28 (자양동),광진구 자양2동 651-50,공원방범,1,2016-12
2017,683,광진구 뚝섬로56길 28 (자양동),광진구 자양2동 651-50,공원방범,1,2016-12
2017,684,광진구 천호대로 717-18 (구의동),광진구 구의2동 38,공원방범,1,2016-12
2017,698,광진구 광나루로36길 9-9 (구의동),광진구 구의1동 233-8,그린파킹,1,2014-12
2017,699,광진구 구의로9길 15 (구의동),광진구 구의1동 239-17,그린파킹,1,2014-12
2017,700,광진구 자양로38길 17-7 (구의동),광진구 구의2동 64-39,그린파킹,1,2014-12
2017,701,광진구 동일로52길 11-13 (군자동),광진구 군자동 134-21,그린파킹,1,2014-12
2017,702,광진구 천호대로116길 97 (능동),광진구 능동 138-2,그린파킹,1,2014-12
2017,703,광진구 천호대로110길 8 (능동),광진구 능동 220-5,그린파킹,1,2014-12
2017,704,광진구 능동로34길 11-19 (능동),광진구 능동 223-20,그린파킹,1,2014-12
2017,705,광진구 천호대로112길 53 (능동),광진구 능동 232-3,그린파킹,1,2014-12
2017,706,광진구 능동로36길 87 (능동),광진구 능동 237-7,그린파킹,1,2014-12
2017,707,광진구 천호대로116길 36 (능동),광진구 능동 239-12,그린파킹,1,2014-12
2017,708,광진구 능동로32길 106-13 (능동),광진구 능동 243-10,그린파킹,1,2014-12
2017,709,광진구 능동로36길 141 (능동),광진구 능동 248-7(이전됨),그린파킹,1,2014-12
2017,710,광진구 천호대로118길 33-17 (능동),광진구 능동 249-28,그린파킹,1,2014-12
2017,711,광진구 능동로32길 139 (능동),광진구 능동 249-41,그린파킹,1,2014-12
2017,712,광진구 천호대로122길 33 (능동),광진구 능동 257-25,그린파킹,1,2014-12
2017,713,"광진구 능동로30길 8 (능동, 청운빌라)",광진구 능동 283-1,그린파킹,1,2014-12
2017,714,광진구 능동로24길 23 (능동),광진구 능동 314-10,그린파킹,1,2014-12
2017,715,광진구 능동로32길 12 (능동),광진구 능동 320-37,그린파킹,1,2014-12
2017,716,광진구 능동로30길 38 (능동),광진구 능동 389-1,그린파킹,1,2014-12
2017,717,광진구 능동로43길 37-16 (중곡동),광진구 중곡1동 257-22,그린파킹,1,2014-12
2017,718,광진구 천호대로125길 58 (중곡동),광진구 중곡2동 123-27,그린파킹,1,2014-12
2017,719,광진구 용마산로5길 40-22 (중곡동),광진구 중곡2동 128-34,그린파킹,1,2014-12
2017,720,광진구 능동로 386-16 (중곡동),광진구 중곡2동 31-19,그린파킹,1,2014-12
2017,721,광진구 용마산로21길 23,광진구 중곡3동 28-21,그린파킹,1,2014-12
2017,722,광진구 동일로74길 31 (중곡동),광진구 중곡3동 191-92,그린파킹,1,2014-12
2017,723,광진구 능동로51길 37-10 (중곡동),광진구 중곡3동 193-19,그린파킹,1,2014-12
2017,724,광진구 능동로51길 19-8 (중곡동),광진구 중곡3동 220-62,그린파킹,1,2014-12
2017,725,광진구 능동로51길 25-12,광진구 중곡3동 220-69,그린파킹,1,2014-12
2017,726,광진구 용마산로27길 28 (중곡동),광진구 중곡3동 29-37,그린파킹,1,2014-12
2017,727,"광진구 용마산로8길 66 (중곡동, 동인하이츠빌)",광진구 중곡4동 68-3,그린파킹,1,2014-12
2017,728,광진구 긴고랑로42길 3-28 (중곡동),광진구 중곡4동 74-7,그린파킹,1,2014-12
2017,729,광진구 용마산로36길 28-10 (중곡동),광진구 중곡4동 600-10,그린파킹,1,2014-12
2017,730,광진구 용마산로36길 22 (중곡동),광진구 중곡4동 601-13,그린파킹,1,2014-12
2017,731,광진구 긴고랑로47길 19 (중곡동),광진구 중곡4동 72-80,그린파킹,1,2014-12
2017,732,광진구 긴고랑로49길 27 (중곡동),광진구 중곡4동 72-86,그린파킹,1,2014-12
2017,733,"광진구 긴고랑로42길 3-8 (중곡동, 유니온빌)",광진구 중곡4동 74-126,그린파킹,1,2014-12
2017,734,광진구 긴고랑로42길 3-15 (중곡동),광진구 중곡4동 74-71,그린파킹,1,2014-12
2017,735,광진구 동일로24길 80-5 (화양동),광진구 화양동 9-65,그린파킹,1,2014-12
2017,736,"광진구 광나루로30다길 30 (구의동, 휴하우스-Ⅱ)",광진구 구의1동 648-1,그린파킹,1,2014-12
2017,737,광진구 천호대로136길 43 (구의동),광진구 구의2동 63-2,그린파킹,1,2014-12
2017,738,"광진구 천호대로136길 13 (구의동, 아이비타운)",광진구 구의2동 60-70,그린파킹,1,2014-12
2017,739,광진구 천호대로136길 64 (구의동),광진구 구의2동 64-14,그린파킹,1,2014-12
2017,740,광진구 아차산로42길 16 (자양동),광진구 자양1동 223-20,그린파킹,1,2014-12
2017,741,광진구 용마산로5길 40 (중곡동),광진구 중곡2동 128-14,그린파킹,1,2014-12
2017,742,광진구 동일로74길 15 (중곡동),광진구 중곡3동 191-107,그린파킹,1,2014-12
2017,743,광진구 천호대로 548,광진구 군자동 478-5,자전거보관대,3,2017-12
2017,744,광진구 천호대로 661 (구의동),광진구 구의2동 53-16,자전거보관대,1,2015-12
2017,745,광진구 자양로3길 7 (자양동),광진구 자양2동 674,자전거보관대,3,2014-12
2017,746,광진구 능동로 10 (자양동),광진구 자양3동 73-2,자전거보관대,3,2015-12
2017,747,광진구 능동로 10 (자양동),광진구 자양3동 73-2,자전거보관대,1,2015-12
2017,757,서울특별시 광진구 아차산로73길 7-4 (광장동),광진구 광장동 243-9,쓰레기무단투기,1,2011-12
2017,758,서울특별시 광진구 광장로1길 23 (광장동),광진구 광장동 394-21,쓰레기무단투기,1,2014-12
2017,759,서울특별시 광진구 자양로32길 14 (구의동),광진구 구의1동 235-45,쓰레기무단투기,1,2014-12
2017,760,"서울특별시 광진구 자양로26길 59 (구의동, 한일익스프레스)",광진구 구의1동 240-11,쓰레기무단투기,1,2014-12
2017,761,서울특별시 광진구 아차산로51길 86-12 (구의동),광진구 구의1동 248-79,쓰레기무단투기,1,2009-12
2017,762,"서울특별시 광진구 광나루로38길 74 (구의동, 삼영)",광진구 구의1동 249-1,쓰레기무단투기,1,2014-12
2017,763,서울특별시 광진구 아차산로49길 89 (구의동),광진구 구의1동 251-172,쓰레기무단투기,1,2014-12
2017,764,"서울특별시 광진구 아차산로55길 23 (구의동, 신일아트빌라)",광진구 구의1동 257-12,쓰레기무단투기,1,2011-12
2017,765,서울특별시 광진구 자양로44길 154,구의2동 34-9,쓰레기무단투기,1,2015-12
2017,766,서울특별시 광진구 자양로44다길 28 (구의동),광진구 구의2동 36-14,쓰레기무단투기,1,2009-12
2017,767,서울특별시 광진구 광나루로52길 94 (구의동),광진구 구의3동 210-58,쓰레기무단투기,1,2014-12
2017,768,서울특별시 광진구 강변역로 17 (구의동),광진구 구의3동 587-29,쓰레기무단투기,1,2012-12
2017,769,서울특별시 광진구 동일로58길 20 (군자동),광진구 군자동 30-3,쓰레기무단투기,1,2015-12
2017,770,서울특별시 광진구 군자로 129-5 (군자동),광진구 군자동 150-20,쓰레기무단투기,1,2014-12
2017,771,서울특별시 광진구 천호대로102길 55 (군자동),광진구 군자동 180-1,쓰레기무단투기,1,2014-12
2017,772,서울특별시 광진구 긴고랑로13길 33 (중곡동),광진구 중곡1동 221-28,쓰레기무단투기,1,2014-12
2017,773,서울특별시 광진구 긴고랑로30길 16 (중곡동),광진구 중곡2동 126-4,쓰레기무단투기,1,2011-12
2017,774,서울특별시 광진구 능동로36길 60 (능동),광진구 능동 235-19,쓰레기무단투기,1,2014-12
2017,775,서울특별시 광진구 아차산로63길 31,광진구 구의3동 209-74,쓰레기무단투기,1,2014-12
2017,776,서울특별시 광진구 자양번영로8길 7 (자양동),광진구 자양1동 611-6,쓰레기무단투기,1,2014-12
2017,777,서울특별시 광진구 뚝섬로57가길 38 (자양동),광진구 자양1동 654-27,쓰레기무단투기,1,2014-12
2017,778,서울특별시 광진구 아차산로40길 49 (자양동),광진구 자양1동 229-58,쓰레기무단투기,1,2014-12
2017,779,서울특별시 광진구 뚝섬로64길 45 (자양동),자양2동 684-29,쓰레기무단투기,1,2010-12
2017,780,서울특별시 광진구 뚝섬로58길 90 (자양동),광진구 자양2동 666-13,쓰레기무단투기,1,2009-12
2017,781,서울특별시 광진구 뚝섬로52라길 61-12 (자양동),광진구 자양2동 650-20,쓰레기무단투기,1,2015-12
2017,782,서울특별시 광진구 뚝섬로58길 13 (자양동),광진구 자양2동 678,쓰레기무단투기,1,2010-12
2017,783,서울특별시 광진구 용마산로30길 37 (중곡동),광진구 중곡4동 294-16,쓰레기무단투기,1,2011-12
2017,784,서울특별시 광진구 자양번영로11길 30 (자양동),광진구 자양3동 227-76,쓰레기무단투기,1,2010-12
2017,785,서울특별시 광진구 뚝섬로40길 14 (자양동),광진구 자양3동 461-2,쓰레기무단투기,1,2010-12
2017,786,"서울특별시 광진구 뚝섬로35길 18 (자양동, 무지개빌라)",광진구 자양3동 514-4,쓰레기무단투기,1,2014-12
2017,787,서울특별시 광진구 뚝섬로36가길 26 (자양동),광진구 자양3동 495-3,쓰레기무단투기,1,2010-12
2017,788,서울특별시 광진구 뚝섬로27길 39 (자양동),광진구 자양4동 845-4,쓰레기무단투기,1,2014-12
2017,789,서울특별시 광진구 아차산로34길 18 (자양동),광진구 자양4동 5-2,쓰레기무단투기,1,2014-12
2017,790,서울특별시 광진구 아차산로32길 21 (자양동),광진구 자양4동 5-6,쓰레기무단투기,1,2014-12
2017,791,서울특별시 광진구 동일로2길 2-8 (자양동),광진구 자양4동 210-27,쓰레기무단투기,1,2014-12
2017,792,서울특별시 광진구 군자로13길 6 (군자동),광진구 군자동 125-111,쓰레기무단투기,1,2015-12
2017,793,서울특별시 광진구 뚝섬로30가길 18 (자양동),광진구 자양4동 51-47,쓰레기무단투기,1,2014-12
2017,794,서울특별시 광진구 동일로4길 68-8 (자양동),광진구 자양4동 52-30,쓰레기무단투기,1,2014-12
2017,795,서울특별시 광진구 능동로7길 14 (자양동),광진구 자양4동 548-3,쓰레기무단투기,1,2015-12
2017,796,서울특별시 광진구 뚝섬로23길 48 (자양동),광진구 자양4동 553-303,쓰레기무단투기,1,2014-12
2017,797,서울특별시 광진구 뚝섬로23길 8 (자양동),광진구 자양4동 845-17,쓰레기무단투기,1,2010-12
2017,798,서울특별시 광진구 긴고랑로4길 5 (중곡동),광진구 중곡1동 247-16,쓰레기무단투기,1,2014-12
2017,799,서울특별시 광진구 용마산로28길 30 (중곡동),광진구 중곡4동 180-2,쓰레기무단투기,1,2014-12
2017,800,서울특별시 광진구 천호대로101길 11 (중곡동),광진구 중곡1동 612-3,쓰레기무단투기,1,2015-12
2017,801,"서울특별시 광진구 동일로66길 36 (중곡동, 건일)",광진구 중곡1동 617-1,쓰레기무단투기,1,2015-12
2017,802,중곡1동 628-14 (중앙부동산 앞 한전주),면목로 63-2,쓰레기무단투기,1,2014-12
2017,803,서울특별시 광진구 용마산로 47 (중곡동),광진구 중곡2동 124-65,쓰레기무단투기,1,2014-12
2017,804,서울특별시 광진구 용마산로1길 69 (중곡동),광진구 중곡2동 132-14,쓰레기무단투기,1,2010-12
2017,805,서울특별시 광진구 긴고랑로2길 25 (중곡동 마을마당),광진구 중곡1동 248-32,쓰레기무단투기,1,2014-12
2017,806,서울특별시 광진구 용마산로1길 89 (중곡동),광진구 중곡2동 132-2,쓰레기무단투기,1,2008-12
2017,807,서울특별시 광진구 천호대로120길 16 (중곡동),광진구 능동 248-7,쓰레기무단투기,1,2010-12
2017,808,서울특별시 광진구 능동로57길 30-5 (중곡동),광진구 중곡3동 169-101,쓰레기무단투기,1,2014-12
2017,809,서울특별시 광진구 능동로59길 39-16 (중곡동),광진구 중곡3동 169-13,쓰레기무단투기,1,2014-12
2017,810,"서울특별시 광진구 능동로59길 35 (중곡동, 중곡빌)",광진구 중곡3동 169-85,쓰레기무단투기,1,2010-12
2017,811,서울특별시 광진구 동일로80길 12 (중곡동),광진구 중곡3동 177-36,쓰레기무단투기,1,2014-12
2017,812,서울특별시 광진구 동일로38길 17-5 (군자동),광진구 군자동 343-9,쓰레기무단투기,1,2009-12
2017,813,서울특별시 광진구 용마산로25길 22 (중곡동),광진구 중곡3동 29-15,쓰레기무단투기,1,2014-12
2017,814,"서울특별시 광진구 답십리로 410 (중곡동, 태완아트)",광진구 중곡3동 607-4,쓰레기투기단속,1,2011-12
2017,815,서울특별시 광진구 면목로12길 37 (중곡동),광진구 중곡3동 170-2,쓰레기투기단속,1,2015-12
2017,816,서울특별시 광진구 광나루로40길 84 (구의동),광진구 구의1동 222-5,쓰레기투기단속,1,2014-12
2017,817,서울특별시 광진구 천호대로127길 16 (중곡동),광진구 중곡4동 115-1,쓰레기투기단속,1,2008-12
2017,818,서울특별시 광진구 용마산로32길 33 (중곡동),광진구 중곡4동 287-13,쓰레기투기단속,1,2014-12
2017,819,서울특별시 광진구 자양로45길 103 (중곡동),광진구 중곡4동 91-13,쓰레기투기단속,1,2014-12
2017,820,서울특별시 광진구 자양로50길 48 (구의동),광진구 구의2동 33-8,쓰레기투기단속,1,2014-12
2017,821,서울특별시 광진구 군자로 15 (화양동),광진구 화양동 12-71,쓰레기투기단속,2,2014-12
2017,822,서울특별시 광진구 능동로17길 53 (화양동),광진구 화양동 132-31,쓰레기투기단속,1,2015-12
2017,823,서울특별시 광진구아차산로21길 64-43 (화양동),광진구 화양동 37-64,쓰레기투기단속,1,2015-12
2017,824,서울특별시 광진구 아차산로23길 31 (화양동),광진구 화양동 44-69,쓰레기투기단속,1,2014-12
2017,825,서울특별시 광진구 광나루로20가길 14 (화양동),광진구 화양동 500-5,쓰레기투기단속,1,2014-12
2017,826,서울특별시 광진구 능동로16길 45 (화양동),광진구 화양동 503-4,쓰레기투기단속,1,2015-12
2017,827,서울특별시 광진구 광나루로44길 44 (구의동),광진구 구의3동 224-2,쓰레기투기단속,1,2015-12
2017,831,"뻥튀기골, 길목",광진구 중곡4동 176-110,산불감시,2,2013-12
2017,832,서울특별시 광진구 아차산로 612,광진구 광장동 331-6,교통단속,1,2017-12
2017,833,서울특별시 광진구 아차산로 553 (광장동),광진구 광장동 445-3,교통단속,1,2017-12
2017,834,서울특별시 광진구 능동로 216 (능동),광진구 구의2동 135,교통단속,1,2017-12
2017,835,"어린이-081, 군자동 362-3, 회전형",광진구 군자동 361-8,교통단속,3,2016-12
2017,836,서울특별시 광진구 광나루로 529 (구의동),광진구 구의2동 66-62,교통단속,1,2017-12
2017,838,서울특별시 광진구 강변역로 50 (구의동),광진구 구의3동 546-1,교통단속,3,2015-12
2017,839,서울특별시 광진구 강변역로4길 10 (구의동),광진구 구의3동 546-11,교통단속,3,2012-12
2017,840,서울특별시 광진구 광나루로56길 86 (구의동),광진구 구의3동 611,교통단속,1,2017-12
2017,841,서울특별시 광진구 강변역로 53 (구의동),광진구 구의3동 546-6,교통단속,3,2014-12
2017,842,서울특별시 광진구 강변역로 53 (구의동),광진구 구의3동 546-6,교통단속,1,2017-12
2017,843,서울특별시 광진구 강변역로4길 56 (구의동),광진구 구의3동 547-7,교통단속,3,2014-12
2017,844,서울특별시 광진구 구의동 611 (구의),광진구 구의3동 548-2,교통단속,3,2007-12
2017,845,서울특별시 광진구 구의강변로 45 (구의동),광진구 구의3동 593-20,교통단속,1,2017-12
2017,847,서울특별시 광진구 능동로 295 (군자동),광진구 군자동 477-18,교통단속,3,2007-12
2017,848,서울특별시 광진구 천호대로 512 (군자동),광진구 군자동 466-17,교통단속,1,2017-12
2017,849,서울특별시 광진구 능동로 216 (능동),광진구 능동 18-10,교통단속,1,2017-12
2017,851,서울특별시 광진구 능동로 248 (능동),광진구 능동 315-13,교통단속,1,2011-12
2017,852,서울특별시 광진구 능동로 209(군자동),광진구 능동 436-10(군자동 249),교통단속,1,2012-12
2017,853,서울특별시 광진구 뚝섬로 626 (자양동),광진구 자양2동 606-11,교통단속,1,2017-12
2017,854,서울특별시 광진구 아차산로 218 (자양동),광진구 자양4동 8-24,교통단속,3,2014-12
2017,855,서울특별시 광진구 뚝섬로 472 (자양동),광진구 자양4동 239-1,교통단속,1,2012-12
2017,856,서울특별시 광진구 능동로 385 (중곡동),광진구 중곡1동 165-6,교통단속,1,2017-12
2017,857,서울특별시 광진구 긴고랑로 18 (중곡동),광진구 중곡1동 247-6,교통단속,1,2017-12
2017,858,서울특별시 광진구 동일로 341 (중곡동),광진구 중곡1동 610-9,교통단속,1,2017-12
2017,859,서울특별시 광진구 능동로 324-1 (중곡동),광진구 중곡2동 161-41,교통단속,1,2012-12
2017,860,서울특별시 광진구 용마산로 44 (중곡동),광진구 중곡4동 79-9,교통단속,1,2011-12
2017,861,서울특별시 광진구 천호대로 655 (중곡동),광진구 중곡4동 115-9,교통단속,1,2017-12
2017,862,서울특별시 광진구 아차산로 219,광진구 화양동 48-14,교통단속,1,2017-12
2017,863,서울특별시 광진구 능동로 110 (화양동),광진구 화양동 4-20,교통단속,1,2017-12
2017,864,서울특별시 광진구 능동로 125 (화양동),광진구 화양동 5-3,교통단속,3,2015-12
2017,865,서울특별시 광진구 능동로 109 (화양동),광진구 화양동 5-84,교통단속,3,2015-12
2018,0,"서울특별시 광진구 광장로3길 22 (광장동, 미도빌라)",서울특별시 광진구 광장동 266,생활방범,1,2017-04
2018,1,서울특별시 광진구 아차산로70길 35 (광장동),서울특별시 광진구 광장동 554,생활방범,2,2017-04
2018,2,"서울특별시 광진구 아차산로 540 (광장동, 상록타워포철사원임대아파트)",서울특별시 광진구 광장동 570,생활방범,1,2015-12
2018,3,"서울특별시 광진구 아차산로78길 53 (광장동, 동북아 스위트힐아파트)",서울특별시 광진구 광장동 107-1,생활방범,1,2017-04
2018,4,서울특별시 광진구 아차산로 636 (광장동),서울특별시 광진구 광장동 148-6,생활방범,1,2017-12
2018,5,서울특별시 광진구 천호대로 809 (광장동),서울특별시 광진구 광장동 244-18,생활방범,4,2013-12
