소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
,서울특별시 강남구 논현동 162-11 (논현까치공원 입구),생활방범,1,2020-08-27
서울특별시 강남구 논현로115길 55 (논현동),서울특별시 강남구 논현동 170-12,생활방범,1,2020-08-27
서울특별시 강남구 논현로115길 31 (논현동),서울특별시 강남구 논현동 189-13,생활방범,1,2020-08-27
"서울특별시 강남구 논현로111길 7 (논현동, 영동빌라맨션)",서울특별시 강남구 논현동 192-12,생활방범,1,2020-08-27
"서울특별시 강남구 강남대로112길 41 (논현동, 거평프리젠아파트)",서울특별시 강남구 논현동 196,생활방범,1,2020-08-27
서울특별시 강남구 강남대로114길 22 (논현동),서울특별시 강남구 논현동 197,생활방범,1,2020-08-27
서울특별시 강남구 강남대로 478 (논현동),서울특별시 강남구 논현동 200,생활방범,1,2020-08-27
서울특별시 강남구 강남대로120길 33 (논현동),서울특별시 강남구 논현동 167-15 (논현초 담장),생활방범,4,2020-08-27
,서울특별시 강남구 논현동 162-11 (논현까치공원 내),생활방범,1,2020-08-27
서울특별시 강남구 강남대로124길 65 (논현동),서울특별시 강남구 논현동 137-16 (성모어린이집 앞),생활방범,1,2020-08-27
서울특별시 강남구 도산대로26길 34-16 (논현동),서울특별시 강남구 논현동 31-9,생활방범,4,2020-08-27
서울특별시 강남구 강남대로116길 26 (논현동),서울특별시 강남구 논현동 184-13,생활방범,5,2020-08-27
서울특별시 강남구 학동로6길 48 (논현동),서울특별시 강남구 논현동 159-11,생활방범,4,2020-08-27
서울특별시 강남구 학동로19길 26 (논현동),서울특별시 강남구 논현동 39,생활방범,4,2020-08-27
서울특별시 강남구 학동로19길 26 (논현동),서울특별시 강남구 논현동 39,생활방범,1,2020-08-27
서울특별시 강남구 학동로4길 38 (논현동),서울특별시 강남구 논현동 163-24,생활방범,4,2020-08-27
서울특별시 강남구 학동로20길 25 (논현동),서울특별시 강남구 논현동 133-13 (보미나어린이집 앞),생활방범,3,2020-08-27
"서울특별시 강남구 봉은사로21길 19 (논현동, 논현2차한화꿈에그린아파트)",서울특별시 강남구 논현동 194-29,생활방범,4,2020-08-27
서울특별시 강남구 강남대로118길 8 (논현동),서울특별시 강남구 논현동 199-17,생활방범,4,2020-08-27
서울특별시 강남구 논현로121길 45 (논현동),서울특별시 강남구 논현동 173,생활방범,5,2020-08-27
서울특별시 강남구 논현로 651 (논현동),서울특별시 강남구 논현동 151-25,생활방범,5,2020-08-27
"서울특별시 강남구 학동로18길 43 (논현동, 세일연립)",서울특별시 강남구 논현동 150-12,생활방범,4,2020-08-27
서울특별시 강남구 학동로20길 63-5 (논현동),서울특별시 강남구 논현동 158-18,생활방범,3,2020-08-27
서울특별시 강남구 논현로123길 19 (논현동),서울특별시 강남구 논현동 150-5 (논현개나리공원 내),생활방범,4,2020-08-27
"서울특별시 강남구 학동로18길 45 (논현동, 세일연립)",서울특별시 강남구 논현동 150-11,생활방범,4,2020-08-27
"서울특별시 강남구 봉은사로25길 33-6 (논현동, 현대연립)",서울특별시 강남구 논현동 176-10,생활방범,4,2020-08-27
서울특별시 강남구 학동로8길 7-7 (논현동),서울특별시 강남구 논현동 124-22,생활방범,4,2020-08-27
서울특별시 강남구 학동로8길 11 (논현동),서울특별시 강남구 논현동 124-36,생활방범,3,2020-08-27
서울특별시 강남구 봉은사로25길 33-5 (논현동),서울특별시 강남구 논현동 176-17,생활방범,3,2020-08-27
서울특별시 강남구 학동로 171 (논현동),서울특별시 강남구 논현동 58-3,생활방범,4,2020-08-27
서울특별시 강남구 논현로119길 42 (논현동),서울특별시 강남구 논현동 172-26,생활방범,5,2020-08-27
서울특별시 강남구 논현로117길 24 (논현동),서울특별시 강남구 논현동 177-11,생활방범,4,2020-08-27
서울특별시 강남구 도산대로4길 17 (논현동),서울특별시 강남구 논현동 16-22,생활방범,5,2020-08-27
서울특별시 강남구 학동로11길 13 (논현동),서울특별시 강남구 논현동 43-5,생활방범,5,2020-08-27
서울특별시 강남구 강남대로 478 (논현동),서울특별시 강남구 논현동 200-3,생활방범,5,2020-08-27
서울특별시 강남구 논현로113길 37 (논현동),서울특별시 강남구 논현동 194-13,생활방범,4,2020-08-27
서울특별시 강남구 봉은사로21길 57-8 (논현동),서울특별시 강남구 논현동 157-11,생활방범,5,2020-08-27
서울특별시 강남구 학동로18길 9 (논현동),서울특별시 강남구 논현동 135,생활방범,5,2020-08-27
,서울특별시 강남구 논현동 19-3,생활방범,4,2020-08-27
서울특별시 강남구 강남대로146길 10 (논현동),서울특별시 강남구 논현동 21-1,생활방범,5,2020-08-27
서울특별시 강남구 학동로18길 33 (논현동),서울특별시 강남구 논현동 133-30,생활방범,5,2020-08-27
서울특별시 강남구 강남대로122길 60 (논현동),서울특별시 강남구 논현동 157-9,생활방범,4,2020-08-27
"서울특별시 강남구 강남대로120길 70(논현동, 아이파크)",서울특별시 강남구 논현동 188-3,생활방범,5,2020-08-27
서울특별시 강남구 논현로115길 35(논현동),서울특별시 강남구 논현동 189-11,생활방범,4,2020-08-27
,서울특별시 강남구 논현동 205-7,생활방범,3,2020-08-27
서울특별시 강남구 도산대로30길 7 (논현동),서울특별시 강남구 논현동 60-10,생활방범,5,2020-08-27
서울특별시 강남구 도산대로38길 27 (논현동),서울특별시 강남구 논현동 69 (언북중 담장),생활방범,4,2020-08-27
서울특별시 강남구 언주로141길 38 (논현동),서울특별시 강남구 논현동 72-13,생활방범,4,2020-08-27
서울특별시 강남구 논현로136길 19 (논현동),서울특별시 강남구 논현동 78-8,생활방범,5,2020-08-27
서울특별시 강남구 도산대로30길 47 (논현동),서울특별시 강남구 논현동 79,생활방범,1,2020-08-27
서울특별시 강남구 선릉로 757 (논현동),서울특별시 강남구 논현동 94-9,생활방범,4,2020-08-27
서울특별시 강남구 언주로148길 19 (논현동),서울특별시 강남구 논현동 97-7,생활방범,3,2020-08-27
서울특별시 강남구 도산대로50길 27 (논현동),서울특별시 강남구 논현동 99-19,생활방범,5,2020-08-27
서울특별시 강남구 도산대로54길 55 (논현동),서울특별시 강남구 논현동 102-8,생활방범,5,2020-08-27
"서울특별시 강남구 선릉로141길 17 (논현동, 신현빌라)",서울특별시 강남구 논현동 103-2,생활방범,4,2020-08-27
"서울특별시 강남구 선릉로137길 28 (논현동, 새서울파크맨션)",서울특별시 강남구 논현동 104-19,생활방범,2,2020-08-27
서울특별시 강남구 언주로136길 7 (논현동),서울특별시 강남구 논현동 106-18,생활방범,1,2020-08-27
서울특별시 강남구 학동로47길 15 (논현동),서울특별시 강남구 논현동 113-6,생활방범,5,2020-08-27
서울특별시 강남구 언주로 710 (논현동),서울특별시 강남구 논현동 114,생활방범,4,2020-08-27
서울특별시 강남구 논현로128길 26 (논현동),서울특별시 강남구 논현동 213-10,생활방범,4,2020-08-27
서울특별시 강남구 논현로122길 16 (논현동),서울특별시 강남구 논현동 220-3,생활방범,4,2020-08-27
서울특별시 강남구 학동로30길 37-8 (논현동),서울특별시 강남구 논현동 220-5,생활방범,5,2020-08-27
서울특별시 강남구 논현로120길 6 (논현동),서울특별시 강남구 논현동 221-1,생활방범,4,2020-08-27
서울특별시 강남구 언주로 615 (논현동),서울특별시 강남구 논현동 225-6 (강남 YMCA 담장),생활방범,1,2020-08-27
"서울특별시 강남구 봉은사로29길 25 (논현동, 토미빌)",서울특별시 강남구 논현동 228-9,생활방범,1,2020-08-27
"서울특별시 강남구 봉은사로33길 17 (논현동, 예원베스트빌)",서울특별시 강남구 논현동 229-21,생활방범,5,2020-08-27
서울특별시 강남구 학동로46길 5 (논현동),서울특별시 강남구 논현동 240-19,생활방범,4,2020-08-27
