,,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
2018,812,서울특별시 서초구 주흥11길 40,서울특별시 서초구 반포1동 713-1,생활방범,1,2014-10
2018,817,서울특별시 서초구 주흥15길 20-2,서울특별시 서초구 반포1동 701-46,생활방범,1,2014-10
2018,856,서울특별시 서초구 잠원로3길 28,서울특별시 서초구 잠원동 72,생활방범,1,2012-03
2018,888,서울특별시 서초구 사평대로8길 19,서울특별시 서초구 반포4동 612-138,생활방범,1,2007-11
2018,892,서울특별시 서초구 동광로46길 9,서울특별시 서초구 반포4동 577-35,생활방범,1,2007-11
2018,906,서울특별시 서초구 서래로7길 7,서울특별시 서초구 반포4동 95-1,생활방범,1,2012-03
2018,911,서울특별시 서초구 동광로39길 49,서울특별시 서초구 반포4동 78-1,생활방범,1,2012-03
2018,915,서울특별시 서초구 동광로33길 15,서울특별시 서초구 반포4동 99-2,생활방범,1,2012-03
2018,984,서울특별시 서초구 방배로43길 37,서울특별시 서초구 방배본동 769-2,생활방범,1,2012-03
2018,1003,서울특별시 서초구 방배중앙로21길 26,서울특별시 서초구 방배본동 786-3,생활방범,1,2014-10
2018,1007,서울특별시 서초구 방배로35길 38,서울특별시 서초구 방배본동 791-18,생활방범,1,2014-10
2018,1010,서울특별시 서초구 방배로40길 15-13,서울특별시 서초구 방배본동 12-60,생활방범,1,2014-10
2018,1109,서울특별시 서초구 효령로33길 66-17,서울특별시 서초구 방배1동 906-16,생활방범,1,2012-03
2018,1112,서울특별시 서초구 방배로 148,서울특별시 서초구 방배1동 898-2,생활방범,1,2012-03
2018,1114,서울특별시 서초구 서초대로30길20,서울특별시 서초구 방배1동 900-49,생활방범,1,2012-03
2018,1120,서울특별시 서초구 효령로25길 31,서울특별시 서초구 방배1동 920-25,생활방범,1,2012-03
2018,1179,서울특별시 서초구 방배천로6길 27,서울특별시 서초구 방배2동 465-5,생활방범,1,2014-10
2018,1263,서울특별시 서초구 방배천로16길 11-15,서울특별시 서초구 방배2동 437-16,생활방범,1,2012-03
2018,1271,서울특별시 서초구 방배천로2길 51,서울특별시 서초구 방배2동 474-22,생활방범,1,2012-03
2018,1274,서울특별시 서초구 청두곶4길 19,서울특별시 서초구 방배2동 528-107,생활방범,1,2012-03
2018,1277,서울특별시 서초구 방배중앙로5길 68,서울특별시 서초구 방배2동 972-10,생활방범,1,2012-03
2018,1278,서울특별시 서초구 방배중앙로5길 68,서울특별시 서초구 방배2동 972-10,생활방범,1,2012-03
2018,1281,서울특별시 서초구 효령로19길 17,서울특별시 서초구 방배2동 980-21,생활방범,1,2012-03
2018,1284,서울특별시 서초구 전원말안3길,서울특별시 서초구 방배2동 2732-50,생활방범,1,2012-03
2018,1307,서울특별시 서초구 청두곶15길 3,서울특별시 서초구 방배2동 435-32,생활방범,1,2014-10
2018,1311,서울특별시 서초구 도구로9길 6,서울특별시 서초구 방배2동 957-15,생활방범,1,2014-10
2018,1317,서울특별시 서초구 서초대로8길 74,서울특별시 서초구 방배2동 968-28,생활방범,1,2014-10
2018,1448,서울특별시 서초구 효령로20길 27,서울특별시 서초구 방배3동 539-57,생활방범,1,2012-03
2018,1451,서울특별시 서초구 효령로 72,서울특별시 서초구 방배3동 539-93,생활방범,1,2012-03
2018,1455,서울특별시 서초구 효령로14길 30,서울특별시 서초구 방배3동 541-131,생활방범,1,2012-03
2018,1458,서울특별시 서초구 남부순환로297나길 43,서울특별시 서초구 방배3동 593-4,생활방범,1,2012-03
2018,1461,서울특별시 서초구 명달로9길 57,서울특별시 서초구 방배3동 992-8,생활방범,1,2012-03
2018,1464,서울특별시 서초구 효령로34길 48,서울특별시 서초구 방배3동 1021-9,생활방범,1,2012-03
2018,1483,서울특별시 서초구 효령로20길 51,서울특별시 서초구 방배3동 539-72,생활방범,1,2014-10
2018,1487,서울특별시 서초구 효령로14길 13,서울특별시 서초구 방배3동 537-27,생활방범,1,2014-10
2018,1491,서울특별시 서초구 명달로1길 51,서울특별시 서초구 방배3동 998,생활방범,1,2014-10
2018,1520,서울특별시 서초구 방배로30길 21,서울특별시 서초구 방배4동 838-31,생활방범,1,2007-11
2018,1550,서울특별시 서초구 서초대로1길 12,서울특별시 서초구 방배4동 1461,생활방범,1,2012-03
2018,1565,서울특별시 서초구 서초대로1길 19-2,서울특별시 서초구 방배4동 1875,생활방범,1,2014-10
2018,1568,서울특별시 서초구 서초대로27길 30,서울특별시 서초구 방배4동 877-1,생활방범,1,2014-10
2018,1572,서울특별시 서초구 동광로4길 15,서울특별시 서초구 방배4동 825-12,생활방범,1,2014-10
2018,1648,서울특별시 서초구 바우뫼로41길 72-15,서울특별시 서초구 양재1동 7-29,생활방범,1,2012-03
2018,1651,서울특별시 서초구 강남대로30길 77-6,서울특별시 서초구 양재1동 7-59,생활방범,1,2012-03
2018,1654,서울특별시 서초구 논현로27길 104,서울특별시 서초구 양재1동 81-12,생활방범,1,2012-03
2018,1657,서울특별시 서초구 강남대로25길 70,서울특별시 서초구 양재1동 106-6,생활방범,1,2012-03
2018,1659,서울특별시 서초구 바우뫼로6길 32-4,서울특별시 서초구 우면동 7-8,생활방범,1,2012-03
2018,1663,서울특별시 서초구 바우뫼로9길 64,서울특별시 서초구 우면동 43-5,생활방범,1,2012-03
2018,1667,서울특별시 서초구 형촌길 95,서울특별시 서초구 우면동 221-6,생활방범,1,2012-03
2018,1673,서울특별시 서초구 송동길 27,서울특별시 서초구 우면동 476-6,생활방범,1,2012-03
2018,1675,서울특별시 서초구 식유촌길 51-2,서울특별시 서초구 우면동 610-1,생활방범,1,2012-03
2018,1685,서울특별시 서초구 바우뫼로6길 32-13,서울특별시 서초구 우면동 9,생활방범,1,2014-10
2018,1688,서울특별시 서초구 바우뫼로41길 31,서울특별시 서초구 양재1동 18-12,생활방범,1,2014-10
2018,1764,서울특별시 서초구 강남대로12길 23-28,서울특별시 서초구 양재2동 322,생활방범,1,2012-03
2018,1796,서울특별시 서초구 매헌로6길 39,서울특별시 서초구 양재2동 208-2,생활방범,1,2012-03
2018,1799,서울특별시 서초구 마방로2길 15-9,서울특별시 서초구 양재2동 249-12,생활방범,1,2012-03
2018,1802,서울특별시 서초구 언남12길 29-7,서울특별시 서초구 양재2동 298,생활방범,1,2012-03
2018,1805,서울특별시 서초구 논현로11길 38,서울특별시 서초구 양재2동 299-7,생활방범,1,2012-03
2018,1812,서울특별시 서초구 강남대로8길 39-42,서울특별시 서초구 양재2동 336-8,생활방범,1,2012-03
2018,1815,서울특별시 서초구 논현로1길 87,서울특별시 서초구 양재2동 385-3,생활방범,1,2012-03
2018,1818,서울특별시 서초구 논현로1길 23,서울특별시 서초구 양재2동 402-6,생활방범,1,2012-03
2018,1834,서울특별시 서초구 마방로4길 16-9,서울특별시 서초구 양재2동 247-4,생활방범,1,2014-10
2018,1837,서울특별시 서초구 강남대로6길 30,서울특별시 서초구 양재2동 354-13,생활방범,1,2014-10
2018,1841,서울특별시 서초구 강남대로6길 90-23,서울특별시 서초구 양재2동 363,생활방범,1,2014-10
2018,1845,서울특별시 서초구 강남대로18길 16-6,서울특별시 서초구 양재2동 314,생활방범,1,2014-10
2018,1849,서울특별시 서초구 동산로12길 13-4,서울특별시 서초구 양재2동 379,생활방범,1,2014-10
2018,1939,서울특별시 서초구 안골1길 6-2,서울특별시 서초구 내곡동 196-5,생활방범,1,2014-10
2018,1946,서울특별시 서초구 내곡동 1-1035,서울특별시 서초구 내곡동 1-1035,생활방범,1,2012-03
2018,1949,서울특별시 서초구 홍씨마을길 35,서울특별시 서초구 내곡동 92-12,생활방범,1,2012-03
2018,1952,서울특별시 서초구 안골길 8,서울특별시 서초구 내곡동 203-10,생활방범,1,2012-03
2018,1955,서울특별시 서초구 새원말길11,서울특별시 서초구 신원동 511-2,생활방범,1,2012-03
2018,2076,서울특별시 서초구 서초2동 12-1,서울특별시 서초구 서초2동 12-1,생활방범,1,2015-05
2018,2086,서울특별시 서초구 잠원로 136,서울특별시 서초구 잠원동 61-1,생활방범,1,2012-10
2018,2147,서울특별시 서초구 동광로10길 11-9,서울특별시 서초구 방배4동 822-11,생활방범,1,2012-02
2018,2264,서울특별시 서초구 서래로2길21,서울특별시 서초구 반포4동 86-1,생활방범,1,2014-05
2018,2265,서울특별시 서초구 서래로2길21,서울특별시 서초구 반포4동 86-1,생활방범,1,2013-12
2019,0,서울특별시 서초구 사임당로17길113,서울특별시 서초구 서초1동1668-12,생활방범,1,2019-11
2019,1,서울특별시 서초구 서리풀길15,서울특별시 서초구 서초1동1618-29,생활방범,1,2019-11
2019,2,서울특별시 서초구 남부순환로347길69,서울특별시 서초구 서초2동1356-1,생활방범,1,2019-11
2019,3,서울특별시 서초구 효령로74길13,서울특별시 서초구 서초2동1344,생활방범,1,2019-11
2019,4,서울특별시 서초구 주흥5길8,서울특별시 서초구 반포1동730-23,생활방범,1,2019-11
2019,5,서울특별시 서초구 동광로11길40,서울특별시 서초구 방배본동778-23,생활방범,1,2019-12
2019,6,서울특별시 서초구 방배로23길31-24,서울특별시 서초구 방배1동327-3,생활방범,1,2019-12
2019,7,서울특별시 서초구 청두곶6길23,서울특별시 서초구 방배2동462-11,생활방범,1,2019-12
2019,8,서울특별시 서초구 서초대로12길20-9,서울특별시 서초구 방배2동947-25,생활방범,1,2019-12
2019,9,서울특별시 서초구 서초대로6길2,서울특별시 서초구 방배2동949-32,생활방범,1,2019-12
