등 종류,관리번호,새주소,설치일자,GPS 경도,GPS 위도,데이터기준일자
가로등,한강대로23길 1-006,,2019-07-10,126.9663936,37.52930601,2020-04-10
가로등,한강로23-006,한강대로 45,2016-01-15,126.963883,37.525268,2020-04-10
가로등,한강로23-007,,2016-01-15,126.963717,37.525086,2020-04-10
가로등,한강대로23길 1-007,,2019-07-10,126.966716,37.52942324,2020-04-10
가로등,한강대로23길 1-008,,2019-07-10,126.9669535,37.52962828,2020-04-10
가로등,한강로23-008,한강대로11길 4,2016-01-15,126.963584,37.524951,2020-04-10
가로등,한강대로23길 1-009,,2019-07-10,126.9671344,37.52979502,2020-04-10
가로등,한강로23-9,한강대로 37,2016-01-14,126.963448,37.524811,2020-04-10
가로등,한강로23-10,한강대로 37,2016-01-15,126.963329,37.524673,2020-04-10
가로등,한강대로23길 1-010,,2019-07-10,126.9673549,37.53000231,2020-04-10
가로등,한강대로23길 1-011,,2019-07-10,126.9676322,37.52986949,2020-04-10
가로등,한강로23-011,,2016-01-15,126.963185,37.524513,2020-04-10
가로등,한강로23-012,한강대로 31,2016-01-15,126.963027,37.524351,2020-04-10
가로등,한강대로23길 1-012,,2019-07-10,126.9678981,37.52970062,2020-04-10
가로등,한강로23-013,한강대로 31,2016-01-15,126.962886,37.524198,2020-04-10
가로등,한강로23-014,한강대로 29,2016-01-15,126.962687,37.523987,2020-04-10
가로등,한강로23-015,한강대로 29,2016-01-15,126.962527,37.523826,2020-04-10
가로등,한강로23-016,,2016-01-15,126.962389,37.52365,2020-04-10
가로등,한강로23-017,한강대로7길 9-47,2016-01-15,126.962228,37.523483,2020-04-10
가로등,한강로23-018,한강대로7길 9-47,2016-01-15,126.962072,37.523306,2020-04-10
가로등,한강로23-019,한강대로7길 9-69,2016-01-15,126.961956,37.523135,2020-04-10
가로등,한강로23-020,,2016-01-15,126.961837,37.522986,2020-04-10
가로등,한강로23-021,이촌로 125,2016-01-15,126.96173,37.522848,2020-04-10
가로등,한강로23-022,,2016-01-15,126.961555,37.522675,2020-04-10
가로등,y한강로23-023,,2016-01-15,126.961518,37.522544,2020-04-10
가로등,녹사평대로26길2-001,,2017-08-08,126.991441,37.53042,2020-04-10
가로등,녹사평대로26길1-1,녹사평대로26길 93,2016-01-11,126.994852,37.531624,2020-04-10
가로등,녹사평대로26길2-002,,2017-08-08,126.9915,37.530614,2020-04-10
가로등,녹사평대로26길1-002,녹사평대로26길 91,2016-01-19,126.994586,37.531567,2020-04-10
가로등,녹사평대로26길1-003,녹사평대로26길 87,2016-01-19,126.994354,37.531533,2020-04-10
가로등,녹사평대로26길2-003,,2017-08-08,126.991557,37.530833,2020-04-10
가로등,녹사평대로26길1-004,,2016-01-19,126.994082,37.531524,2020-04-10
가로등,녹사평대로26길2-004,,2017-08-08,126.991616,37.531051,2020-04-10
가로등,녹사평대로26길2-005,,2017-08-08,126.991678,37.53124,2020-04-10
가로등,녹사평대로26길1-005,녹사평대로26길 77,2016-01-19,126.9938,37.531533,2020-04-10
가로등,녹사평대로26길1-006,녹사평대로26길 73,2016-01-19,126.993551,37.531605,2020-04-10
가로등,녹사평대로26길2-006,,2017-08-08,126.991791,37.531443,2020-04-10
가로등,녹사평대로26길2-007,,2017-08-08,126.991972,37.531635,2020-04-10
가로등,녹사평대로26길1-007,,2016-01-19,126.993302,37.531686,2020-04-10
가로등,녹사평대로26길2-008,,2017-08-08,126.992213,37.531797,2020-04-10
가로등,녹사평대로26길1-008,,2016-01-19,126.992861,37.531804,2020-04-10
