연 번,건물유형,주  소,위   치,관리번호
986,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-1
987,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-2
988,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-3
989,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-4
990,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-5
991,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-6
992,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-7
993,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-8
994,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-9
995,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-10
996,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-11
997,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-12
998,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-13
999,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-14
1000,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-15
1001,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-16
1002,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-17
1003,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-18
1004,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-19
1005,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-20
1006,가로등등주,충정로3가 465,충정로역3번출구,서소문로1-21
1007,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-1
1008,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-2
1009,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-3
1010,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-4
1011,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-5
1012,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-6
1013,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-7
1014,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-8
1015,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-9
1016,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-10
1017,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-11
1018,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-12
1019,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-13
1020,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-14
1021,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-15
1022,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-16
1023,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-17
1024,가로등등주,현저동 403,등주1-8좌측 방호벽,성산로1-18
1025,가로등등주,대신동 47-0,이대후문앞,성산로10-1
1026,가로등등주,대신동 47-0,이대후문앞,성산로10-2
1027,가로등등주,대신동 47-0,이대후문앞,성산로10-3
1028,가로등등주,대신동 47-0,이대후문앞,성산로10-4
1029,가로등등주,대신동 47-0,이대후문앞,성산로10-5
1030,가로등등주,대신동 47-0,이대후문앞,성산로10-6
1031,가로등등주,대신동 47-0,이대후문앞,성산로10-7
1032,가로등등주,대신동 47-0,이대후문앞,성산로10-8
1033,가로등등주,대신동 47-0,이대후문앞,성산로10-9
1034,가로등등주,대신동 47-0,이대후문앞,성산로10-10
1035,가로등등주,대신동 47-0,이대후문앞,성산로10-11
1036,가로등등주,대신동 47-0,이대후문앞,성산로10-12
1037,가로등등주,대신동 47-0,이대후문앞,성산로10-13
1038,가로등등주,대신동 47-0,이대후문앞,성산로10-14
1039,가로등등주,대신동 47-0,이대후문앞,성산로10-15
1040,가로등등주,대신동 47-0,이대후문앞,성산로10-16
1041,가로등등주,대신동 47-0,이대후문앞,성산로10-17
1042,가로등등주,대신동 47-0,이대후문앞,성산로10-18
1043,가로등등주,대신동 47-0,이대후문앞,성산로10-19
1044,가로등등주,대신동 47-0,이대후문앞,성산로10-20
1045,가로등등주,대신동 47-0,이대후문앞,성산로10-21
1046,가로등등주,대신동 47-0,이대후문앞,성산로10-22
1047,가로등등주,대신동 47-0,이대후문앞,성산로10-23
1048,가로등등주,대신동 47-0,이대후문앞,성산로10-24
1049,가로등등주,대신동 47-0,이대후문앞,성산로10-25
1050,가로등등주,대신동 47-0,이대후문앞,성산로10-26
1051,가로등등주,대신동 47-0,이대후문앞,성산로10-27
1052,가로등등주,대신동 47-0,이대후문앞,성산로10-28
1053,가로등등주,대신동 47-0,이대후문앞,성산로10-29
1054,가로등등주,대신동 47-0,이대후문앞,성산로10-30
1055,가로등등주,신촌동 2-208,고가도로위,성산로11-1
1056,가로등등주,신촌동 2-208,고가도로위,성산로11-2
1057,가로등등주,신촌동 2-208,고가도로위,성산로11-3
1058,가로등등주,신촌동 2-208,고가도로위,성산로11-4
1059,가로등등주,신촌동 2-208,고가도로위,성산로11-5
1060,가로등등주,신촌동 2-208,고가도로위,성산로11-6
1061,가로등등주,신촌동 2-208,고가도로위,성산로11-7
1062,가로등등주,신촌동 2-208,고가도로위,성산로11-8
1063,가로등등주,신촌동 2-208,고가도로위,성산로11-9
1064,가로등등주,신촌동 2-208,고가도로위,성산로11-10
1065,가로등등주,신촌동 2-208,고가도로위,성산로11-11
1066,가로등등주,신촌동 2-208,고가도로위,성산로11-12
1067,가로등등주,신촌동 2-208,고가도로위,성산로11-13
1068,가로등등주,신촌동 2-208,고가도로위,성산로11-14
1069,가로등등주,신촌동 2-208,고가도로위,성산로11-15
1070,가로등등주,신촌동 2-208,고가도로위,성산로11-16
1071,가로등등주,신촌동 2-208,고가도로위,성산로11-17
1072,가로등등주,신촌동 2-208,고가도로위,성산로11-18
1073,가로등등주,신촌동 2-208,고가도로위,성산로11-19
1074,가로등등주,신촌동 2-208,고가도로위,성산로11-20
1075,가로등등주,신촌동 2-208,고가도로위,성산로11-21
1076,가로등등주,신촌동 2-208,고가도로위,성산로11-22
1077,가로등등주,신촌동 2-208,고가도로위,성산로11-23
1078,가로등등주,신촌동 2-208,고가도로위,성산로11-24
1079,가로등등주,신촌동 2-208,고가도로위,성산로11-25
1080,가로등등주,신촌동 2-208,고가도로위,성산로11-26
1081,가로등등주,신촌동 2-208,고가도로위,성산로11-27
1082,가로등등주,신촌동 2-208,고가도로위,성산로11-28
1083,가로등등주,신촌동 2-208,고가도로위,성산로11-29
1084,가로등등주,신촌동 2-208,고가도로위,성산로11-30
1085,가로등등주,영천동 101,천연동주민센터앞,성산로12-1
1086,가로등등주,영천동 101,천연동주민센터앞,성산로12-2
1087,가로등등주,영천동 101,천연동주민센터앞,성산로12-3
1088,가로등등주,영천동 101,천연동주민센터앞,성산로12-4
1089,가로등등주,영천동 101,천연동주민센터앞,성산로12-5
1090,가로등등주,영천동 101,천연동주민센터앞,성산로12-6
1091,가로등등주,영천동 101,천연동주민센터앞,성산로12-7
1092,가로등등주,영천동 101,천연동주민센터앞,성산로12-8
1093,가로등등주,영천동 101,천연동주민센터앞,성산로12-9
1094,가로등등주,영천동 101,천연동주민센터앞,성산로12-10
1095,가로등등주,영천동 101,천연동주민센터앞,성산로12-11
1096,가로등등주,영천동 101,천연동주민센터앞,성산로12-12
1097,가로등등주,영천동 101,천연동주민센터앞,성산로12-13
1098,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-1
1099,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-2
1100,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-3
1101,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-4
1102,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-5
1103,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-6
1104,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-7
1105,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-8
1106,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-9
1107,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-10
1108,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-11
1109,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-12
1110,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-13
1111,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-14
1112,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-15
1113,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-16
1114,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-17
1115,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-18
1116,가로등등주,신촌동 90-1,국제오피스텔앞,성산로2-19
1117,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-1
1118,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-2
1119,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-3
1120,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-4
1121,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-5
1122,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-6
1123,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-7
1124,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-8
1125,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-9
1126,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-10
1127,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-11
1128,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-12
1129,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-13
1130,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-14
1131,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-15
1132,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-16
1133,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-17
1134,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-18
1135,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-19
1136,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-20
1137,가로등등주,대신동 15-1,세브란스병원육교 옆,성산로3-21
1138,가로등등주,창천동 95,연세대 대운동장앞,성산로4-1
1139,가로등등주,창천동 95,연세대 대운동장앞,성산로4-2
1140,가로등등주,창천동 95,연세대 대운동장앞,성산로4-3
1141,가로등등주,창천동 95,연세대 대운동장앞,성산로4-4
1142,가로등등주,창천동 95,연세대 대운동장앞,성산로4-5
1143,가로등등주,창천동 95,연세대 대운동장앞,성산로4-6
1144,가로등등주,창천동 95,연세대 대운동장앞,성산로4-7
1145,가로등등주,창천동 95,연세대 대운동장앞,성산로4-8
1146,가로등등주,창천동 95,연세대 대운동장앞,성산로4-9
1147,가로등등주,창천동 95,연세대 대운동장앞,성산로4-10
1148,가로등등주,창천동 95,연세대 대운동장앞,성산로4-11
1149,가로등등주,창천동 95,연세대 대운동장앞,성산로4-12
1150,가로등등주,창천동 95,연세대 대운동장앞,성산로4-13
1151,가로등등주,창천동 95,연세대 대운동장앞,성산로4-14
1152,가로등등주,창천동 95,연세대 대운동장앞,성산로4-15
1153,가로등등주,창천동 95,연세대 대운동장앞,성산로4-16
1154,가로등등주,창천동 95,연세대 대운동장앞,성산로4-17
1155,가로등등주,창천동 95,연세대 대운동장앞,성산로4-18
1156,가로등등주,창천동 95,연세대 대운동장앞,성산로4-19
1157,가로등등주,창천동 95,연세대 대운동장앞,성산로4-20
1158,가로등등주,창천동 95,연세대 대운동장앞,성산로4-21
1159,가로등등주,창천동 95,연세대 대운동장앞,성산로4-22
1160,가로등등주,창천동 95,연세대 대운동장앞,성산로4-23
1161,가로등등주,창천동 95,연세대 대운동장앞,성산로4-24
1162,가로등등주,창천동 95,연세대 대운동장앞,성산로4-25
1163,가로등등주,창천동 95,연세대 대운동장앞,성산로4-26
1164,가로등등주,창천동 95,연세대 대운동장앞,성산로4-27
1165,가로등등주,창천동 95,연세대 대운동장앞,성산로4-28
1166,가로등등주,창천동 95,연세대 대운동장앞,성산로4-29
1167,가로등등주,연희동 194-33,SK주유소앞,성산로5-1
1168,가로등등주,연희동 194-33,SK주유소앞,성산로5-2
1169,가로등등주,연희동 194-33,SK주유소앞,성산로5-3
1170,가로등등주,연희동 194-33,SK주유소앞,성산로5-4
1171,가로등등주,연희동 194-33,SK주유소앞,성산로5-5
1172,가로등등주,연희동 194-33,SK주유소앞,성산로5-6
1173,가로등등주,연희동 194-33,SK주유소앞,성산로5-7
1174,가로등등주,연희동 194-33,SK주유소앞,성산로5-8
1175,가로등등주,연희동 194-33,SK주유소앞,성산로5-9
1176,가로등등주,연희동 194-33,SK주유소앞,성산로5-10
1177,가로등등주,연희동 194-33,SK주유소앞,성산로5-11
1178,가로등등주,연희동 194-33,SK주유소앞,성산로5-12
1179,가로등등주,연희동 194-33,SK주유소앞,성산로5-13
1180,가로등등주,연희동 194-33,SK주유소앞,성산로5-14
1181,가로등등주,연희동 194-33,SK주유소앞,성산로5-15
1182,가로등등주,연희동 194-33,SK주유소앞,성산로5-16
1183,가로등등주,연희동 194-33,SK주유소앞,성산로5-17
1184,가로등등주,연희동 194-33,SK주유소앞,성산로5-18
1185,가로등등주,연희동 413-159,화성세탁기앞,성산로6-1
