시군명,사업장명,인허가일자,영업상태명,폐업일자,다중이용업소여부,총시설규모(㎡),위생업종명,위생업태명,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
고양시,자성당쫄면,20180116,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부 ,10391,37.6679645,126.7513867
고양시,소우조우,20050704,영업,,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283, 지하2층 일부호 (장항동, 롯데백화점일산점 판매동)",경기도 고양시 일산동구 장항동 784번지 외2필지(롯데백화점일산점 지하2층일부) ,10401,37.6606005,126.7719358
고양시,아우어인절미 현대일산킨텍스점,20190410,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부 ,10391,37.6679645069,126.7513867788
고양시,멤마이 현대킨텍스점,20190416,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부호 ,10391,37.6679645069,126.7513867788
고양시,유토,20190603,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부 ,10391,37.6679645069,126.7513867788
고양시,비쳉향푸드주식회사 현대킨텍스점,20190524,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 ,10391,37.6679645069,126.7513867788
고양시,만나서방가워(한시적영업),20200515,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점킨텍스점 지하1층 식품관 일부 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 식품관 일부 ,10391,37.6679786706,126.7516242854
고양시,앤티앤스,20170317,영업,,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283, 지하2층 일부호 (장항동, 롯데백화점 일산점 판매동)",경기도 고양시 일산동구 장항동 784번지 외 1필지 롯데백확점 일산점 판매동 지하2층 일부호 ,10401,37.6606005,126.7719358
고양시,후레쉬푸드(주)카르파쵸,20040601,영업,,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283, 지하2층 일부호 (장항동, 롯데백화점일산점 판매동)",경기도 고양시 일산동구 장항동 784번지 외2필지 롯데백화점일산점 지하2층 일부 ,10401,37.6606005,126.7719358
고양시,원더쿠키,20180712,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부 ,10391,37.6679645,126.7513867
고양시,밥스테이크 현대백화점 킨텍스점,20180108,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점  지하1(일부)층 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부 ,10391,37.6679645,126.7513867
고양시,북촌손만두 그랜드백화점일산점,20170825,영업,,N,,,백화점,"경기도 고양시 일산서구 중앙로 1436, 지하2(일부)층 (주엽동, 그랜드백화점)","경기도 고양시 일산서구 주엽동 22번지 그랜드백화점, 지하2층일부",10387,37.6709039,126.7611019
고양시,백미당 현대 킨텍스점,20160802,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 현대백화점)",경기도 고양시 일산서구 대화동 2602번지 현대백화점 지하1층 일부호,10391,37.6679645,126.7513867
고양시,(주)교동씨엠,20180117,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰(현대백화점킨텍스점) 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰(현대백화점킨텍스점) 지하1층 일부 ,10391,37.6679645,126.7513867
고양시,김순례닭강정,20180113,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부 ,10391,37.6679645,126.7513867
고양시,기야마,20180112,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부 ,10391,37.6679645,126.7513867
고양시,탭플레이(일산그랜드백화점),20170822,영업,,N,,,백화점,"경기도 고양시 일산서구 중앙로 1436, 지하2층 일부호 (주엽동, 그랜드백화점)",경기도 고양시 일산서구 주엽동 22번지 그랜드백화점 지하2층 일부,10387,37.6709039,126.7611019
고양시,시바라쿠가츠동,20050630,영업,,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283, 지하2층 일부호 (장항동, 롯데백화점일산점 판매동)",경기도 고양시 일산동구 장항동 784번지 외2필지(롯데백화점일산점지하2층일부) ,10401,37.6606005,126.7719358
고양시,익선동창화당,20180807,영업,,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283, 롯데백화점일산점 판매동 지하2층 일부호 (장항동)",경기도 고양시 일산동구 장항동 784번지 롯데백화점일산점 ,10401,37.6606005896,126.7719358490
고양시,카모메앤(kamomeN) 현대백화점 킨텍스점,20181213,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부 ,10391,37.6679786706,126.7516242854
고양시,(주)현대그린푸드현대백화점킨텍스,20180404,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰(현대백화점) 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰(현대백화점) 지하1층 일부 ,10391,37.6679645,126.7513867
고양시,예당떡방,20180113,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부 ,10391,37.6679645,126.7513867
고양시,만두제일가,20180112,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부 ,10391,37.6679645,126.7513867
고양시,남도분식,20180113,영업,,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부 ,10391,37.6679645,126.7513867
고양시,투썸플레이스 일산그랜드백화점점,20171117,영업,,Y,,,백화점,"경기도 고양시 일산서구 중앙로 1436, 지하3층 일부호 (주엽동, 그랜드백화점)",경기도 고양시 일산서구 주엽동 22번지 그랜드백화점일산점 지하3층 일부,10387,37.6709039,126.7611019
고양시,델리커리 일산그랜드백화점점,20170920,영업,,N,,,백화점,"경기도 고양시 일산서구 중앙로 1436, 지하2층 일부호 (주엽동, 그랜드백화점)",경기도 고양시 일산서구 주엽동 22번지 그랜드백화점,10387,37.6709039,126.7611019
고양시,에그드랍 현대백화점 킨텍스점,20180316,폐업,20200206,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부 ,10391,37.6679645069,126.7513867788
고양시,효승,20050610,폐업,20050803,N,,,백화점,"경기도 고양시 일산동구 중앙로1275번길 64 2층 일부 (장항동,홈플러스)",경기도 고양시 일산동구 장항동 755번지 (한국까르푸 2층일부),10401,37.6589637,126.7688243
고양시,소문난 맛집,20130816,폐업,20130909,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰 백화점)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 백화점 지하1층 일부,10391,37.6679645,126.7513867
고양시,마루가메제면 일산점,20130805,폐업,20180312,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰 백화점)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,공차 현대백화점 킨텍스점,20180214,폐업,20180330,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지,10391,37.6679645,126.7513867
고양시,썬더볼드피커(일산현대백화점점),20150109,폐업,20190716,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰 백화점)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 백화점 지하1층일부 ,10391,37.6679645,126.7513867
고양시,해피핀치(후레쉬푸드(주)),20151123,폐업,20170317,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283, 지하2층 일부호 (장항동, 롯데백화점일산점판매동)",경기도 고양시 일산동구 장항동 784번지 외 1필지 롯데백화점일산점판매동 지하2층 일부호,10401,37.6606005,126.7719358
고양시,토리고,20050704,폐업,20060605,N,,,백화점,경기도 고양시 일산동구 중앙로 1283 외2필지 (롯데백화점일산점 지하2층일부) (장항동),경기도 고양시 일산동구 장항동 784번지 외2필지(롯데백화점일산점 지하2층일부),10401,37.6606005,126.7719358
고양시,파주 닭국수,20160804,폐업,20180131,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 현대백화점)",경기도 고양시 일산서구 대화동 2602번지 현대백화점 지하1층 일부호,10391,37.6679645,126.7513867
고양시,(주)헬로파파,20080515,폐업,20090922,N,,,백화점,경기도 고양시 일산동구 중앙로 1283 외2필지 롯데백화점일산점 판매동 지하2층(일부) (장항동),경기도 고양시 일산동구 장항동 784번지 외2필지 롯데백화점일산점 판매동 지하2층(일부),10401,37.6606005,126.7719358
고양시,돌고래피자,20170831,폐업,20170918,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰 현대백화점킨텍스점)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점킨텍스점,10391,37.6679645,126.7513867
고양시,55번지라면,20170102,폐업,20180425,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 8층 일부호 (대화동, 현대백화점)",경기도 고양시 일산서구 대화동 2602번지 현대백화점 8층 일부,10391,37.6679645,126.7513867
고양시,(주)이랜드리테일홈에버(일산점)베이커리,20020816,폐업,20070326,N,,,백화점,"경기도 고양시 일산동구 중앙로1275번길 64 2층 일부 (장항동,번지)",경기도 고양시 일산동구 장항동 755번지 번지 2층(일부),10401,37.6589637,126.7688243
고양시,135튀김집,20180731,폐업,20190228,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부 ,10391,37.6679645,126.7513867
고양시,헝그리동키,20180724,폐업,20180807,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,헬로우파파일산점,20040412,폐업,20050504,N,,,백화점,경기도 고양시 일산서구 강성로 137 외2필지 그랜드백화점지하3층일부 (주엽동),경기도 고양시 일산서구 주엽동 20번지 외2필지 그랜드백화점지하3층일부,10387,37.6712091,126.7605456
고양시,바나나버스,20150302,폐업,20150427,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰 백화점)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,아리아리 닭강정,20160802,폐업,20180427,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 현대백화점)",경기도 고양시 일산서구 대화동 2602번지 현대백화점 지하1층 일부호,10391,37.6679645,126.7513867
고양시,마리올라,20180720,폐업,20180724,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,대만버터소보루,20170417,폐업,20170612,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 현대백화점킨텍스점)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부,10391,37.6679645,126.7513867
고양시,대만락카스테라,20170303,폐업,20170523,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283, 지하2층 일부호 (장항동, 롯데백화점 일산점 판매동)",경기도 고양시 일산동구 장항동 784번지 롯데백화점 일산점 판매동 지하2층 일부호,10401,37.6606005,126.7719358
고양시,파파밸리피자 현대킨텍스점,20200319,폐업,20200331,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점 킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점 킨텍스점 지하1층(일부) ,10391,37.6679645069,126.7513867788
고양시,공차 현대킨텍스점,20190503,폐업,20190926,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부 ,10391,37.6679645069,126.7513867788
고양시,공차 브라운슈가 밀크티,20190322,폐업,20190401,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 ,10391,37.6679645,126.7513867
고양시,오사카오지상치즈케이크,20190516,폐업,20190614,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부 ,10391,37.6679645,126.7513867
고양시,한치네,20190514,폐업,20190524,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 ,10391,37.6679645,126.7513867
고양시,컨버터,20191017,폐업,20191115,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점 킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점 킨텍스점 지하1층(일부) ,10391,37.6679645069,126.7513867788
고양시,쁘띠이자뷰,20191008,폐업,20200121,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283, 롯데백화점일산점 지하2층 일부호 (장항동)",경기도 고양시 일산동구 장항동 784번지 롯데백화점일산점 지하2층 일부 ,10401,37.6606005896,126.7719358490
고양시,렘바스,20191220,폐업,20200102,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점 킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점 킨텍스점 지하1층 일부호 ,10391,37.6679645069,126.7513867788
고양시,분식대장,20191014,폐업,20191220,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 킨텍스현대백화점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 킨텍스현대백화점 지하1층 일부호 ,10391,37.6679645069,126.7513867788
고양시,여로집,20191212,폐업,20191220,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점 킨텍스점 지하1층(행사장 일부) (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점 킨텍스점 지하1층(행사장 일부) ,10391,37.6679645069,126.7513867788
고양시,벤키,20200210,폐업,20200217,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 킨텍스점 지하1층 일부 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 킨텍스점 지하1층 일부 ,10391,37.6679645069,126.7513867788
고양시,정코치닭갈비,20200414,폐업,20200424,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층 일부 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층 일부 ,10391,37.6679786706,126.7516242854
고양시,복문,20181025,폐업,20181105,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 ,10391,37.6679645,126.7513867
고양시,더랍스터하버,20170713,폐업,20170724,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 9층 일부호 (대화동, 현대백화점킨텍스점)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 9층 일부,10391,37.6679645,126.7513867
고양시,퀴클리 일산그랜드백화점,20130702,폐업,20171023,N,,,백화점,"경기도 고양시 일산서구 중앙로 1436, 지하2층 일부호 (주엽동, 그랜드백화점)",경기도 고양시 일산서구 주엽동 22번지 그랜드백화점 지하2층일부,10387,37.6709039,126.7611019
고양시,쿠키몬스터 파티셰리 현대킨텍스점,20150803,폐업,20190716,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰 현대백화점)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부 ,10391,37.6679645,126.7513867
고양시,민속전,20040217,폐업,20040303,N,,,백화점,"경기도 고양시 일산서구 강성로 137 지하1층 (주엽동,그랜드백화점)",경기도 고양시 일산서구 주엽동 20번지 외2필지그랜드백화점지하1층,10387,37.6712091,126.7605456
고양시,맑은솥닭,20140808,폐업,20160401,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰백화점)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,카페아모제,20040417,폐업,20040428,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283 지하2층 (장항동,롯데백화점일산점)",경기도 고양시 일산동구 장항동 784번지 롯데백화점 지하2층,10401,37.6606005,126.7719358
고양시,헝그리덩키,20180719,폐업,20180724,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 9층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지,10391,37.6679645,126.7513867
고양시,블랙페퍼574(현대백화점 중동점),20180406,폐업,20191127,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 ,10391,37.6679645069,126.7513867788
고양시,슈엣,20170623,폐업,20170706,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 현대백화점킨텍스점)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부,10391,37.6679645,126.7513867
고양시,셰프리(Chef Lee),20161031,폐업,20180425,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 현대백화점킨텍스점)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부,10391,37.6679645,126.7513867
고양시,빨라쪼델쁘레또(일산그랜드백화점),20120312,폐업,20170705,N,,,백화점,"경기도 고양시 일산서구 중앙로 1436, 지하2층 일부호 (주엽동, 그랜드백화점)",경기도 고양시 일산서구 주엽동 20번지 외2필지 그랜드백화점 지하2층일부,10387,37.6709039,126.7611019
고양시,오꼬노미하우스,20060608,폐업,20080304,N,,,백화점,경기도 고양시 일산동구 중앙로 1283 외2필지 (롯데백화점일산점 지하2층일부) (장항동),경기도 고양시 일산동구 장항동 784번지 외2필지(롯데백화점일산점 지하2층일부),10401,37.6606005,126.7719358
고양시,아리랑수제고로케,20140207,폐업,20180119,N,,,백화점,"경기도 고양시 일산서구 호수로 817 (대화동, 레이킨스몰 백화점 지하1층일부)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,마루야끼,20130730,폐업,20140731,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰 현대백화점 지하1층일부)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,쥐눈이콩마을 김밥상,20170920,폐업,20181227,N,,,백화점,"경기도 고양시 일산서구 중앙로 1436, 지하2(일부)층 (주엽동, 그랜드백화점 )","경기도 고양시 일산서구 주엽동 22번지 그랜드백화점, 지하2층일부 ",10387,37.6709039,126.7611019
고양시,서울로보트도나쓰,20180214,폐업,20180615,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지,10391,37.6679645,126.7513867
고양시,창화당,20150804,폐업,20160801,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰 현대백화점)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층 일부,10391,37.6679645,126.7513867
고양시,유황통오리바베큐,20050914,폐업,20060216,N,,,백화점,경기도 고양시 일산동구 중앙로 1206 외2필지뉴코아백화점일산점지하1층일부 (마두동),경기도 고양시 일산동구 마두동 797번지 외2필지뉴코아백화점일산점지하1층일부,10414,37.6547451,126.7770194
고양시,우림식품,20040629,폐업,20040722,N,,,백화점,경기도 고양시 일산동구 중앙로1275번길 64 2층 일부 (장항동),경기도 고양시 일산동구 장항동 755번지 (2층일부),10401,37.6589637,126.7688243
고양시,(주)프랑스에다녀온붕어빵 현대백화점 킨텍스점,20150424,폐업,20160801,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰 백화점 )",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,나따오비까,20180113,폐업,20190829,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 현대백화점킨텍스점 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부 ,10391,37.6679645069,126.7513867788
고양시,라이스앤파스타,20130527,폐업,20140729,N,,,백화점,"경기도 고양시 일산서구 호수로 817 (대화동, 레이킨스몰 현대백화점 8층일부)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 8층일부,10391,37.6679645,126.7513867
고양시,(주)미죽헌,20030604,폐업,20110209,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283 지하2층 일부 (장항동,롯데백화점일산점)",경기도 고양시 일산동구 장항동 784번지 롯데백화점 지하2층 일부,10401,37.6606005,126.7719358
고양시,야끼떼리아,20050829,폐업,20100308,N,,,백화점,"경기도 고양시 일산동구 중앙로 1206 지하1층 (마두동,뉴코아일산점)",경기도 고양시 일산동구 마두동 797-2번지 뉴코아일산점지하1층,10414,37.6544382,126.7767371
고양시,롤롤크레페,20070323,폐업,20100308,N,,,백화점,경기도 고양시 일산동구 중앙로 1206 외2필지 (뉴코아백화점일산점 지하1층일부) (마두동),경기도 고양시 일산동구 마두동 797번지 외2필지(뉴코아백화점일산점 지하1층일부),10414,37.6547451,126.7770194
고양시,미니멜츠구슬아이스크림,20090211,폐업,20141205,N,,,백화점,"경기도 고양시 일산동구 중앙로 1206 (마두동,외2필지 뉴코아백화점일산점 9층(일부))",경기도 고양시 일산동구 마두동 797번지 외2필지 뉴코아백화점일산점 9층(일부),10414,37.6544382,126.7767371
고양시,베스킨라빈스뉴코아점,19990903,폐업,20100309,N,,,백화점,경기도 고양시 일산동구 중앙로 1206 외2필지 뉴코아백화점일산점 지하1층(지층일부) (마두동),경기도 고양시 일산동구 마두동 797번지 외2필지 뉴코아백화점일산점 지하1층(지층일부),10414,37.6547451,126.7770194
고양시,촌닭,20150427,폐업,20150804,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 레이킨스몰 백화점)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,메밀꽃필무렵,20100820,폐업,20150806,N,,,백화점,"경기도 고양시 일산서구 호수로 817 (대화동, 레이킨스몰 현대박화점 8층일부)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 8층 일부,10391,37.6679645,126.7513867
고양시,(주)온누리 킨텍스점,20160426,폐업,20170102,N,,,백화점,"경기도 고양시 일산서구 호수로 817 (대화동, 현대백화점 8층 푸드코트내 일부)",경기도 고양시 일산서구 대화동 2602번지 현대백화점 8층 푸드코트내 일부,10391,37.6679645,126.7513867
고양시,에이트비돌체,20140805,폐업,20150312,N,,,백화점,"경기도 고양시 일산서구 호수로 817 (대화동, 레이킨스몰 현대백화점 지하1층일부)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,엄지네포장마차,20181218,폐업,20181226,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 ,10391,37.6679645,126.7513867
고양시,마이버거 현대백화점킨텍스점,20181210,폐업,20190503,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 ,10391,37.6679645,126.7513867
고양시,키쉬미뇽,20190111,폐업,20190118,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 ,10391,37.6679645,126.7513867
고양시,조복남,20190215,폐업,20190305,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 ,10391,37.6679645,126.7513867
고양시,구운몽,20190318,폐업,20190813,N,,,백화점,"경기도 고양시 일산동구 중앙로 1283, 롯데백화점일산점 지하2층 일부호 (장항동)",경기도 고양시 일산동구 장항동 784번지 롯데백화점일산점 지하2층 일부 ,10401,37.6606005896,126.7719358490
고양시,청춘꼬치,20190228,폐업,20190424,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 ,10391,37.6679645,126.7513867
고양시,조이식품,20180419,폐업,20180612,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰 현대백화점 지하1층일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰 현대백화점 지하1층일부,10391,37.6679645,126.7513867
고양시,막초클리닉,20170623,폐업,20170706,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 현대백화점킨텍스점)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부,10391,37.6679645,126.7513867
고양시,불독스,20180117,폐업,20180618,N,,,백화점,"경기도 고양시 일산서구 호수로 817, 레이킨스몰(현대백화점킨텍스점) 지하1층 일부호 (대화동)",경기도 고양시 일산서구 대화동 2602번지 레이킨스몰(현대백화점킨텍스점) 지하1층 일부호,10391,37.6679645,126.7513867
고양시,(주)델리스타,20160616,폐업,20170626,Y,,,백화점,"경기도 고양시 일산서구 호수로 817, 지하1층 일부호 (대화동, 현대백화점킨텍스점)",경기도 고양시 일산서구 대화동 2602번지 현대백화점킨텍스점 지하1층 일부,10391,37.6679645,126.7513867
