인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
20180503,영업,,서울특별시 종로구 숭인동 200-26번지 진형빌딩 ,서울특별시 종로구 종로 386 진형빌딩 6~9층 (숭인동),서울숭인병원,병원
19990714,영업,,서울특별시 종로구 연건동 28-2번지 서울대학교의과대학 ,서울특별시 종로구 대학로 103 서울대학교의과대학 (연건동),서울대학치과대학구내식당,학교
19990902,영업,,서울특별시 종로구 무악동 32-2번지 ,서울특별시 종로구 통일로 256 (무악동),세란병원,병원
19990903,영업,,서울특별시 종로구 홍지동 7-1번지 ,서울특별시 종로구 홍지문2길 20 (홍지동),상명대부속여자중?고등학교,학교
19990907,영업,,서울특별시 종로구 효제동 255-4번지 ,서울특별시 종로구 대학로 12 (효제동),서울효제초등학교,학교
19990927,영업,,서울특별시 종로구 계동 35-0번지 ,서울특별시 종로구 계동길 84-10 (계동),대동세무고등학교,학교
19991001,영업,,서울특별시 종로구 연지동 136-74번지 ,서울특별시 종로구 김상옥로 29 (연지동),서울보증보험(주),산업체
19991006,영업,,서울특별시 종로구 연건동 128-9번지 ,서울특별시 종로구 대학로 65 (연건동),주식회사 케이티(혜화빌딩),산업체
19680405,영업,,서울특별시 종로구 가회동 210-0번지 ,서울특별시 종로구 북촌로4길 7 (가회동),서울재동초등학교,학교
19681102,영업,,서울특별시 종로구 평동 108-1번지 강북삼성병원 ,서울특별시 종로구 새문안로 29 강북삼성병원본관 10층 (평동),강북삼성병원 구내식당,병원
19930809,영업,,서울특별시 종로구 내자동 223-0번지 ,서울특별시 종로구 사직로8길 39 (내자동),김?장 법률사무소 구내식당,산업체
20170816,영업,,서울특별시 종로구 무악동 66-3번지 ,서울특별시 종로구 통일로16길 4-1 (무악동),올리비움 산후조리원,산후조리원
20170823,영업,,서울특별시 종로구 신교동 66번지 ,서울특별시 종로구 자하문로 89 (신교동),종로장애인복지관,사회복지시설
20131231,영업,,서울특별시 종로구 청진동 92번지 GS그랑서울 지하2층 ,서울특별시 종로구 종로 33 지하2층 (청진동 GS그랑서울),지에스건설(주),산업체
