년,상세영업상태명,학교종류,학교명,주소,경도,위도
2017,영업,어린이집,구립초롱별어린이집,서울특별시 관악구 신림동 763-68번지 ,126.9153588,37.47625535
2017,영업,어린이집,이베이코리아 베이트리 어린이집,서울특별시 강남구 역삼동 627-8번지,127.0341,37.50398052
2017,영업,어린이집,새가산어린이집,서울특별시 금천구 가산동 149-26번지 새가산어린이집 지상2층 ,126.8939635,37.47615994
2017,영업,유치원,동선유치원,서울특별시 성북구 보문동4가 4,127.0203127,37.58408889
2017,영업,어린이집,구립다솜어린이집,서울특별시 양천구 목동 131-3번지 지상1층 ,126.8820082,37.54515924
2017,영업,어린이집,구립)원정어린이집,서울특별시 성북구 정릉동 772-1번지 ,127.0054874,37.61649957
2017,영업,어린이집,바다의 별 어린이집,서울특별시 성북구 정릉동 643-1번지 ,127.00105759999998,37.60521435
2017,영업,어린이집,구립양천SOS어린이집,서울특별시 양천구 신월동 149-6번지 지상1층 ,126.824891,37.5311083
2017,영업,어린이집,구립 신금호 자이 어린이집,서울특별시 성동구 금호동2가 1번지 ,127.0185956,37.55543652
2017,영업,어린이집,마고정 어린이집,서울특별시 은평구 진관동 106번지 마고정 309동 1층 ,126.9259473,37.63203852
2017,영업,어린이집,아이플러스어린이집,서울특별시 강남구 율현동 336번지 ,127.1048729,37.46869577
2017,영업,어린이집,신길어린이집,서울특별시 영등포구 신길동 63-3번지 신길교회부설 신길어린이집 1층 ,126.9196481,37.51511258
2017,영업,어린이집,보미어린이집,서울특별시 강서구 화곡동 974-9번지 ,126.849088,37.54841908
2017,영업,유치원,꿈꾸는유치원,서울특별시 양천구 신월동 521-3번지 지상4층 ,126.8401988,37.52081416
2017,영업,어린이집,가산중앙어린이집,서울특별시 금천구 가산동 150-3번지 가산중앙어린이집 지하1층 ,126.893627,37.47584159
2017,영업,어린이집,푸른솔어린이집,서울특별시 송파구 문정동 649번지 ,127.1179138,37.48268034
