소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 금천구 가산로 147-7,서울특별시 금천구 가산동 143-11,다목적,1,2020-07-31
서울특별시 금천구 가산로5길 77,서울특별시 금천구 가산동 237-26,다목적,1,2020-07-31
서울특별시 금천구 가산로7길 103,서울특별시 금천구 가산동 238-118,다목적,1,2020-07-31
서울특별시 금천구 시흥대로 440,서울특별시 금천구 독산3동 983-13,다목적,4,2020-07-31
서울특별시 금천구 독산로 84길 32,서울특별시 금천구 독산3동 180-6,다목적,1,2020-07-31
서울특별시 금천구 독산로 80길 23-4,서울특별시 금천구 독산4동 181-52,다목적,1,2020-07-31
서울특별시 금천구 시흥대로 37길 10,서울특별시 금천구 시흥3동 791-40,다목적,1,2020-07-31
서울특별시 금천구 시흥대로 40길 167,서울특별시 금천구 시흥5동 411-17,다목적,3,2020-07-31
서울특별시 금천구 탑골로 2길 49,서울특별시 금천구 시흥2동 243-12,다목적,1,2020-07-31
,서울특별시 금천구 시흥5동 917-5,다목적,1,2020-07-31
서울특별시 금천구 남부순환로112길 1-20,서울특별시 금천구 가산동 147-50,다목적,2,2020-07-31
서울특별시 금천구 가산디지털2로 127-137,서울특별시 금천구 가산동 547-88,다목적,4,2020-07-31
서울특별시 금천구 시흥대로153길 72,서울특별시 금천구 가산동 151-9,다목적,5,2020-07-31
서울특별시 금천구 벚꽃로26길 6,서울특별시 금천구 가산동 238-78,다목적,1,2020-07-31
서울특별시 금천구 벚꽃로 56길 26,서울특별시 금천구 가산동 7-12,다목적,4,2020-07-31
서울특별시 금천구 남부순환로112길 9,서울특별시 금천구 가산동 147-23,다목적,4,2020-07-31
서울특별시 금천구 범안로 1209,서울특별시 금천구 독산1동 293-5,다목적,1,2020-07-31
서울특별시 금천구 시흥대로151길 32,서울특별시 금천구 독산1동 144-43,다목적,5,2020-07-31
서울특별시 금천구 금하로1다길 24,서울특별시 금천구 독산1동 1107-6,다목적,5,2020-07-31
서울특별시 금천구 금하로1길 35,서울특별시 금천구 독산1동 1119-1,다목적,3,2020-07-31
서울특별시 금천구 금하로1길 70,서울특별시 금천구 독산1동 1097,다목적,5,2020-07-31
서울특별시 금천구 두산로70,서울특별시 금천구 독산1동 291-1,다목적,4,2020-07-31
서울특별시 금천구 시흥대로145길 19,서울특별시 금천구 독산1동 148-12,다목적,3,2020-07-31
서울특별시 금천구 독산로 211-8,서울특별시 금천구 독산2동 1037-29,다목적,1,2020-07-31
서울특별시 금천구 시흥대로106길 11,서울특별시 금천구 독산2동 1032-25,다목적,5,2020-07-31
서울특별시 금천구 시흥대로96길 17,서울특별시 금천구 독산2동 1057-41,다목적,4,2020-07-31
서울특별시 금천구 독산로51길 12,서울특별시 금천구 독산2동 1043-48,다목적,3,2020-07-31
서울특별시 금천구 독산로 281-6,서울특별시 금천구 독산3동 178-25,다목적,1,2020-07-31
서울특별시 금천구 남부순환로126길 51,서울특별시 금천구 독산3동 895-1,다목적,5,2020-07-31
서울특별시 금천구 독산로106길 16,서울특별시 금천구 독산3동 885-1,다목적,5,2020-07-31
서울특별시 금천구 시흥대로148길 27-10,서울특별시 금천구 독산3동 969-15,다목적,1,2020-07-31
서울특별시 금천구 독산로99길 20-3,서울특별시 금천구 독산3동 972-16,다목적,3,2020-07-31
서울특별시 금천구 독산로96길 27,서울특별시 금천구 독산3동 234-21,다목적,5,2020-07-31
서울특별시 금천구 독산로78길 19,서울특별시 금천구 독산4동 189-41,다목적,4,2020-07-31
