소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월
서울특별시 노원구 상계로23가길 15,서울특별시 노원구 상계2동 389-5,생활방범,1,2013-07
서울특별시 노원구 덕릉로115길 18 신상계초교건너편,"서울특별시 노원구 상계3,4동 101-34",생활방범,1,2013-07
서울특별시 노원구 덕릉로119가길 22 버스운수주변,"서울특별시 노원구 상계3,4동 110-7",생활방범,1,2013-07
서울특별시 노원구 상계로37길 15 당고개역4번출구,"서울특별시 노원구 상계3,4동 111-464",생활방범,1,2013-07
서울특별시 노원구 한글비석로48길 25 상계한신3차,서울특별시 노원구 상계5동 135-56,생활방범,1,2013-07
서울특별시 노원구 한글비석로23길 21 신흥지물포,서울특별시 노원구 상계5동 169-205,생활방범,1,2013-07
서울특별시 노원구 한글비석로24나길 31 청해빌라앞,서울특별시 노원구 상계5동 169-232,생활방범,1,2013-07
서울특별시 노원구 초안산로12 성원교회 옆,서울특별시 노원구 월계동 782 신계초교 언덕길,생활방범,1,2014-09
서울특별시 노원구 섬밭로299 아이티고 주변,서울특별시 노원구 중계동 504,생활방범,1,2014-09
서울특별시 노원구 덕릉로 134가길 꽃사슴 어린이공원 옆,"서울특별시 노원구 상계3,4동 71-4",생활방범,1,2014-09
서울특별시 노원구 동일로242 라길 32 보람빌라,서울특별시 노원구 상계1동 1116-83,생활방범,1,2014-09
서울특별시 노원구 상계로5길 12 동양메이저A 앞,서울특별시 노원구 상계동 354-11,생활방범,1,2014-09
서울특별시 노원구 중계로4길 2 벧엘교회,서울특별시 노원구 중계본동 30-3(벧엘교회),생활방범,1,2010-02
서울특별시 노원구 한글비석로46나길 2-2 우리동네마트,서울특별시 노원구 상계5동 134-39사거리(우리동네마트),생활방범,1,2010-02
서울특별시 노원구 한글비석로24다길 24 대영빌라,서울특별시 노원구 상계5동 155-45 사거리 (간촌3길 대영빌라),생활방범,1,2010-02
서울특별시 노원구 동일로231길 23 노일유치원앞,서울특별시 노원구 상계1동 1039-4 삼거리 (노일유치원 맞은편),생활방범,1,2010-02
